Date,Bitcoin
2023-09-24,14.176470588235292
2023-09-25,12.764705882352938
2023-09-26,12.52941176470588
2023-09-27,11.941176470588234
2023-09-28,12.41176470588235
2023-09-29,12.64705882352941
2023-09-30,13.235294117647056
2023-10-01,13.0
2023-10-02,13.947368421052632
2023-10-03,13.842105263157894
2023-10-04,13.421052631578947
2023-10-05,13.421052631578947
2023-10-06,13.421052631578947
2023-10-07,13.0
2023-10-08,12.894736842105264
2023-10-09,13.421052631578947
2023-10-10,13.526315789473685
2023-10-11,13.421052631578947
2023-10-12,13.31578947368421
2023-10-13,13.421052631578947
2023-10-14,13.105263157894736
2023-10-15,13.105263157894736
2023-10-16,14.578947368421053
2023-10-17,14.052631578947368
2023-10-18,14.052631578947368
2023-10-19,14.052631578947368
2023-10-20,14.473684210526315
2023-10-21,14.157894736842106
2023-10-22,13.842105263157894
2023-10-23,15.947368421052632
2023-10-24,20.473684210526315
2023-10-25,17.105263157894736
2023-10-26,15.631578947368421
2023-10-27,14.68421052631579
2023-10-28,13.631578947368421
2023-10-29,14.157894736842106
2023-10-30,14.68421052631579
2023-10-31,14.368421052631579
2023-11-01,16.0
2023-11-02,34.0
2023-11-03,4.0
2023-11-04,0.0
2023-11-05,0.0
2023-11-06,0.0
2023-11-07,7.0
2023-11-08,28.0
2023-11-09,97.0
2023-11-10,58.0
2023-11-11,1.0
2023-11-12,0.0
2023-11-13,0.0
2023-11-14,16.0
2023-11-15,37.0
2023-11-16,28.0
2023-11-17,0.0
2023-11-18,0.0
2023-11-19,0.0
2023-11-20,7.0
2023-11-21,10.0
2023-11-22,34.0
2023-11-23,0.0
2023-11-24,4.0
2023-11-25,0.0
2023-11-26,0.0
2023-11-27,0.0
2023-11-28,0.0
2023-11-29,1.0
2023-11-30,0.0
2023-12-01,19.0
2023-12-02,25.0
2023-12-03,19.0
2023-12-04,0.0
2023-12-05,0.0
2023-12-06,0.0
2023-12-07,0.0
2023-12-08,0.0
2023-12-09,8.5
2023-12-10,19.0
2023-12-11,0.0
2023-12-12,13.0
2023-12-13,13.0
2023-12-14,11.5
2023-12-15,20.5
2023-12-16,19.0
2023-12-17,25.0
2023-12-18,19.0
2023-12-19,11.5
2023-12-20,2.5
2023-12-21,7.0
2023-12-22,7.0
2023-12-23,19.0
2023-12-24,14.5
2023-12-25,20.5
2023-12-26,7.0
2023-12-27,11.5
2023-12-28,11.5
2023-12-29,16.0
2023-12-30,22.0
2023-12-31,31.0
2024-01-01,18.0
2024-01-02,23.666666666666664
2024-01-03,24.333333333333336
2024-01-04,21.0
2024-01-05,21.666666666666664
2024-01-06,19.333333333333336
2024-01-07,18.666666666666664
2024-01-08,24.666666666666664
2024-01-09,28.333333333333336
2024-01-10,39.0
2024-01-11,42.666666666666664
2024-01-12,29.666666666666664
2024-01-13,21.333333333333336
2024-01-14,19.666666666666664
2024-01-15,19.333333333333336
2024-01-16,20.0
2024-01-17,20.0
2024-01-18,19.333333333333336
2024-01-19,20.0
2024-01-20,17.666666666666664
2024-01-21,16.666666666666668
2024-01-22,19.666666666666664
2024-01-23,19.333333333333336
2024-01-24,19.0
2024-01-25,18.0
2024-01-26,18.333333333333336
2024-01-27,16.666666666666668
2024-01-28,16.666666666666668
2024-01-29,17.0
2024-01-30,18.0
2024-01-31,16.666666666666668
2024-02-01,28.0
2024-02-02,28.0
2024-02-03,28.0
2024-02-04,27.76190476190476
2024-02-05,27.523809523809522
2024-02-06,28.0
2024-02-07,28.476190476190474
2024-02-08,29.19047619047619
2024-02-09,30.619047619047617
2024-02-10,29.428571428571427
2024-02-11,29.428571428571427
2024-02-12,31.333333333333332
2024-02-13,33.0
2024-02-14,32.285714285714285
2024-02-15,33.71428571428571
2024-02-16,31.333333333333332
2024-02-17,29.19047619047619
2024-02-18,30.857142857142854
2024-02-19,29.904761904761905
2024-02-20,30.38095238095238
2024-02-21,29.904761904761905
2024-02-22,29.666666666666664
2024-02-23,29.904761904761905
2024-02-24,28.71428571428571
2024-02-25,29.19047619047619
2024-02-26,30.857142857142854
2024-02-27,38.0
2024-02-28,46.09523809523809
2024-02-29,43.95238095238095
2024-03-01,20.0
2024-03-02,13.777777777777779
2024-03-03,14.222222222222225
2024-03-04,32.0
2024-03-05,39.55555555555556
2024-03-06,26.666666666666668
2024-03-07,20.0
2024-03-08,21.77777777777778
2024-03-09,16.444444444444446
2024-03-10,16.444444444444446
2024-03-11,30.66666666666667
2024-03-12,25.77777777777778
2024-03-13,24.88888888888889
2024-03-14,20.444444444444446
2024-03-15,20.88888888888889
2024-03-16,13.777777777777779
2024-03-17,14.222222222222225
2024-03-18,15.555555555555557
2024-03-19,18.666666666666668
2024-03-20,18.222222222222225
2024-03-21,14.666666666666668
2024-03-22,11.111111111111114
2024-03-23,8.888888888888891
2024-03-24,9.333333333333336
2024-03-25,15.111111111111114
2024-03-26,13.777777777777779
2024-03-27,12.000000000000004
2024-03-28,12.888888888888893
2024-03-29,10.66666666666667
2024-03-30,8.444444444444446
2024-03-31,8.888888888888891
2024-04-01,15.0
2024-04-02,9.166666666666671
2024-04-03,18.333333333333336
2024-04-04,21.66666666666667
2024-04-05,25.0
2024-04-06,28.333333333333336
2024-04-07,28.333333333333336
2024-04-08,15.0
2024-04-09,16.66666666666667
2024-04-10,17.5
2024-04-11,21.66666666666667
2024-04-12,12.5
2024-04-13,13.333333333333336
2024-04-14,6.666666666666671
2024-04-15,7.5
2024-04-16,10.0
2024-04-17,5.0
2024-04-18,4.166666666666671
2024-04-19,0.0
2024-04-20,0.0
2024-04-21,18.333333333333336
2024-04-22,14.166666666666671
2024-04-23,21.66666666666667
2024-04-24,25.833333333333336
2024-04-25,27.5
2024-04-26,27.5
2024-04-27,30.833333333333336
2024-04-28,32.5
2024-04-29,26.66666666666667
2024-04-30,19.16666666666667
